year,country,qe_yc,export_dummy,qi_yc,import_dummy,qe_y,qe_y12,qi_y,qi_y12,month_num,date,price_ym,trend,costs_ymc,teaPrices_ym,importGDP,importGDP12,retailPrices,kilian,disease1,disease2,frost1,frost2,droughts,costs_ym,costs_ym_export,teaPrices_y,costs_y_export,price_y,disease1_y,disease2_y,frost1_y,frost2_y,droughts_y,costs_yc,id,dummy_ym,dummy_y,seq_ym,min_seq_ym,dummy_yc,dummy_brazil,dummy_colombia,dummy_vietnam,dummy_indonesia,dummy_leader,nexport_y,dummy_brazil_y,dummy_colombia_y,dummy_vietnam_y,dummy_indonesia_y,nleader_y,nfollower_y
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,5,1996-05-01,110.24,77,NA,1.7267,53571391.365722656,4464282.613810222,150.8,-6.3824422,0,0,1,1,0,77.31070098039216,77.31070098039216,1.7267,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,5,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,6,1996-06-01,105.79,78,NA,1.6628,53571391.365722656,4464282.613810222,149.2,-17.061305,0,0,1,1,0,75.70366666666666,75.70366666666666,1.6628,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,6,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,7,1996-07-01,99.97,79,NA,1.7901,53571391.365722656,4464282.613810222,147.7,-29.990803,0,0,0,1,0,72.75259848484849,72.75259848484849,1.7901,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,7,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,8,1996-08-01,102.73,80,NA,1.7371,53571391.365722656,4464282.613810222,148.1,-32.855449,0,0,0,0,0,73.34709444444445,73.34709444444445,1.7371,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,8,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,9,1996-09-01,96.52,81,NA,1.7435,53571391.365722656,4464282.613810222,147.5,-38.300576,0,0,0,0,0,73.929640625,73.929640625,1.7435,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,9,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,10,1996-10-01,98.56,82,NA,1.7266,53571391.365722656,4464282.613810222,146.2,-29.007738,0,0,0,0,0,71.01816127450981,71.01816127450981,1.7266,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,10,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,11,1996-11-01,97.14,83,NA,1.6061,53571391.365722656,4464282.613810222,145.3,-4.5368875,0,0,0,0,0,72.59639215686275,72.59639215686275,1.6061,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,11,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Sri Lanka,2645543.9999999995,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,12,1996-12-01,90.04,84,NA,1.6338,53571391.365722656,4464282.613810222,145.6,-2.0987941,0,0,0,0,0,72.31413380952381,72.31413380952381,1.6338,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,41,0,0,12,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,1,1996-01-01,100.33,73,51.9422,1.5205,53571391.365722656,4464282.613810222,152.8,3.0271837,0,0,1,1,0,74.19036333333334,74.19036333333334,1.5205,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,1,1,1,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,2,1996-02-01,110.5,74,54.2992,1.5156,53571391.365722656,4464282.613810222,152.9,-4.5797684,0,0,1,1,0,79.28117619047619,79.28117619047619,1.5156,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,2,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,3,1996-03-01,105.89,75,49.71215,1.5666,53571391.365722656,4464282.613810222,152.5,-8.3538527,0,0,1,1,0,77.29447857142857,77.29447857142857,1.5666,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,3,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,4,1996-04-01,107.09,76,49.39575,1.6972,53571391.365722656,4464282.613810222,151.3,-3.5694815,0,0,1,1,0,76.90595588235294,76.90595588235294,1.6972,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,4,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,5,1996-05-01,110.24,77,44.7666,1.7267,53571391.365722656,4464282.613810222,150.8,-6.3824422,0,0,1,1,0,77.31070098039216,77.31070098039216,1.7267,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,5,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,6,1996-06-01,105.79,78,43.14305,1.6628,53571391.365722656,4464282.613810222,149.2,-17.061305,0,0,1,1,0,75.70366666666666,75.70366666666666,1.6628,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,6,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,7,1996-07-01,99.97,79,45.5957,1.7901,53571391.365722656,4464282.613810222,147.7,-29.990803,0,0,0,1,0,72.75259848484849,72.75259848484849,1.7901,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,7,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,8,1996-08-01,102.73,80,47.886900000000004,1.7371,53571391.365722656,4464282.613810222,148.1,-32.855449,0,0,0,0,0,73.34709444444445,73.34709444444445,1.7371,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,8,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,9,1996-09-01,96.52,81,50.41755,1.7435,53571391.365722656,4464282.613810222,147.5,-38.300576,0,0,0,0,0,73.929640625,73.929640625,1.7435,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,9,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,10,1996-10-01,98.56,82,44.883700000000005,1.7266,53571391.365722656,4464282.613810222,146.2,-29.007738,0,0,0,0,0,71.01816127450981,71.01816127450981,1.7266,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,10,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,11,1996-11-01,97.14,83,42.15785,1.6061,53571391.365722656,4464282.613810222,145.3,-4.5368875,0,0,0,0,0,72.59639215686275,72.59639215686275,1.6061,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,11,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Tanzania,100530671.99999999,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,12,1996-12-01,90.04,84,44.209900000000005,1.6338,53571391.365722656,4464282.613810222,145.6,-2.0987941,0,0,0,0,0,72.31413380952381,72.31413380952381,1.6338,74.74506886715567,102.06666666666666,0,0,1,1,0,47.36754583333334,42,0,0,12,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,1,1996-01-01,100.33,73,65.4384,1.5205,53571391.365722656,4464282.613810222,152.8,3.0271837,0,0,1,1,0,74.19036333333334,74.19036333333334,1.5205,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,1,1,1,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,2,1996-02-01,110.5,74,81.3798,1.5156,53571391.365722656,4464282.613810222,152.9,-4.5797684,0,0,1,1,0,79.28117619047619,79.28117619047619,1.5156,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,2,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,3,1996-03-01,105.89,75,71.032,1.5666,53571391.365722656,4464282.613810222,152.5,-8.3538527,0,0,1,1,0,77.29447857142857,77.29447857142857,1.5666,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,3,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,4,1996-04-01,107.09,76,69.258,1.6972,53571391.365722656,4464282.613810222,151.3,-3.5694815,0,0,1,1,0,76.90595588235294,76.90595588235294,1.6972,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,4,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,5,1996-05-01,110.24,77,74.0243,1.7267,53571391.365722656,4464282.613810222,150.8,-6.3824422,0,0,1,1,0,77.31070098039216,77.31070098039216,1.7267,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,5,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,6,1996-06-01,105.79,78,71.8423,1.6628,53571391.365722656,4464282.613810222,149.2,-17.061305,0,0,1,1,0,75.70366666666666,75.70366666666666,1.6628,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,6,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,7,1996-07-01,99.97,79,NA,1.7901,53571391.365722656,4464282.613810222,147.7,-29.990803,0,0,0,1,0,72.75259848484849,72.75259848484849,1.7901,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,7,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,8,1996-08-01,102.73,80,NA,1.7371,53571391.365722656,4464282.613810222,148.1,-32.855449,0,0,0,0,0,73.34709444444445,73.34709444444445,1.7371,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,8,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,9,1996-09-01,96.52,81,NA,1.7435,53571391.365722656,4464282.613810222,147.5,-38.300576,0,0,0,0,0,73.929640625,73.929640625,1.7435,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,9,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,10,1996-10-01,98.56,82,NA,1.7266,53571391.365722656,4464282.613810222,146.2,-29.007738,0,0,0,0,0,71.01816127450981,71.01816127450981,1.7266,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,10,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,11,1996-11-01,97.14,83,43.6683,1.6061,53571391.365722656,4464282.613810222,145.3,-4.5368875,0,0,0,0,0,72.59639215686275,72.59639215686275,1.6061,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,11,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Thailand,144711256.79999998,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,12,1996-12-01,90.04,84,43.5949,1.6338,53571391.365722656,4464282.613810222,145.6,-2.0987941,0,0,0,0,0,72.31413380952381,72.31413380952381,1.6338,74.74506886715567,102.06666666666666,0,0,1,1,0,65.02974999999999,43,0,0,12,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,1,1996-01-01,100.33,73,67.9626,1.5205,53571391.365722656,4464282.613810222,152.8,3.0271837,0,0,1,1,0,74.19036333333334,74.19036333333334,1.5205,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,1,1,1,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,2,1996-02-01,110.5,74,67.4903,1.5156,53571391.365722656,4464282.613810222,152.9,-4.5797684,0,0,1,1,0,79.28117619047619,79.28117619047619,1.5156,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,2,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,3,1996-03-01,105.89,75,67.2435,1.5666,53571391.365722656,4464282.613810222,152.5,-8.3538527,0,0,1,1,0,77.29447857142857,77.29447857142857,1.5666,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,3,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,4,1996-04-01,107.09,76,66.6259,1.6972,53571391.365722656,4464282.613810222,151.3,-3.5694815,0,0,1,1,0,76.90595588235294,76.90595588235294,1.6972,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,4,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,5,1996-05-01,110.24,77,65.5306,1.7267,53571391.365722656,4464282.613810222,150.8,-6.3824422,0,0,1,1,0,77.31070098039216,77.31070098039216,1.7267,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,5,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,6,1996-06-01,105.79,78,65.7154,1.6628,53571391.365722656,4464282.613810222,149.2,-17.061305,0,0,1,1,0,75.70366666666666,75.70366666666666,1.6628,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,6,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,7,1996-07-01,99.97,79,66.7908,1.7901,53571391.365722656,4464282.613810222,147.7,-29.990803,0,0,0,1,0,72.75259848484849,72.75259848484849,1.7901,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,7,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,8,1996-08-01,102.73,80,67.2317,1.7371,53571391.365722656,4464282.613810222,148.1,-32.855449,0,0,0,0,0,73.34709444444445,73.34709444444445,1.7371,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,8,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,9,1996-09-01,96.52,81,66.3368,1.7435,53571391.365722656,4464282.613810222,147.5,-38.300576,0,0,0,0,0,73.929640625,73.929640625,1.7435,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,9,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,10,1996-10-01,98.56,82,50.0853,1.7266,53571391.365722656,4464282.613810222,146.2,-29.007738,0,0,0,0,0,71.01816127450981,71.01816127450981,1.7266,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,10,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,11,1996-11-01,97.14,83,50.5817,1.6061,53571391.365722656,4464282.613810222,145.3,-4.5368875,0,0,0,0,0,72.59639215686275,72.59639215686275,1.6061,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,11,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Togo,38360388,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,12,1996-12-01,90.04,84,49.363,1.6338,53571391.365722656,4464282.613810222,145.6,-2.0987941,0,0,0,0,0,72.31413380952381,72.31413380952381,1.6338,74.74506886715567,102.06666666666666,0,0,1,1,0,62.5798,44,0,0,12,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,1,1996-01-01,100.33,73,43.641,1.5205,53571391.365722656,4464282.613810222,152.8,3.0271837,0,0,1,1,0,74.19036333333334,74.19036333333334,1.5205,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,1,1,1,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,2,1996-02-01,110.5,74,52.13095,1.5156,53571391.365722656,4464282.613810222,152.9,-4.5797684,0,0,1,1,0,79.28117619047619,79.28117619047619,1.5156,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,2,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,3,1996-03-01,105.89,75,52.98455,1.5666,53571391.365722656,4464282.613810222,152.5,-8.3538527,0,0,1,1,0,77.29447857142857,77.29447857142857,1.5666,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,3,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,4,1996-04-01,107.09,76,53.14345,1.6972,53571391.365722656,4464282.613810222,151.3,-3.5694815,0,0,1,1,0,76.90595588235294,76.90595588235294,1.6972,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,4,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,5,1996-05-01,110.24,77,49.569900000000004,1.7267,53571391.365722656,4464282.613810222,150.8,-6.3824422,0,0,1,1,0,77.31070098039216,77.31070098039216,1.7267,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,5,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,6,1996-06-01,105.79,78,48.730149999999995,1.6628,53571391.365722656,4464282.613810222,149.2,-17.061305,0,0,1,1,0,75.70366666666666,75.70366666666666,1.6628,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,6,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,7,1996-07-01,99.97,79,46.737049999999996,1.7901,53571391.365722656,4464282.613810222,147.7,-29.990803,0,0,0,1,0,72.75259848484849,72.75259848484849,1.7901,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,7,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,8,1996-08-01,102.73,80,41.96235,1.7371,53571391.365722656,4464282.613810222,148.1,-32.855449,0,0,0,0,0,73.34709444444445,73.34709444444445,1.7371,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,8,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,9,1996-09-01,96.52,81,44.30565,1.7435,53571391.365722656,4464282.613810222,147.5,-38.300576,0,0,0,0,0,73.929640625,73.929640625,1.7435,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,9,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,10,1996-10-01,98.56,82,37.455600000000004,1.7266,53571391.365722656,4464282.613810222,146.2,-29.007738,0,0,0,0,0,71.01816127450981,71.01816127450981,1.7266,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,10,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,11,1996-11-01,97.14,83,36.174800000000005,1.6061,53571391.365722656,4464282.613810222,145.3,-4.5368875,0,0,0,0,0,72.59639215686275,72.59639215686275,1.6061,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,11,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Uganda,560458496.4,1,0,0,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,12,1996-12-01,90.04,84,35.7688,1.6338,53571391.365722656,4464282.613810222,145.6,-2.0987941,0,0,0,0,0,72.31413380952381,72.31413380952381,1.6338,74.74506886715567,102.06666666666666,0,0,1,1,0,45.217020833333336,45,0,0,12,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,1,1996-01-01,100.33,73,NA,1.5205,53571391.365722656,4464282.613810222,152.8,3.0271837,0,0,1,1,0,74.19036333333334,74.19036333333334,1.5205,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,1,1,1,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,2,1996-02-01,110.5,74,NA,1.5156,53571391.365722656,4464282.613810222,152.9,-4.5797684,0,0,1,1,0,79.28117619047619,79.28117619047619,1.5156,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,2,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,3,1996-03-01,105.89,75,NA,1.5666,53571391.365722656,4464282.613810222,152.5,-8.3538527,0,0,1,1,0,77.29447857142857,77.29447857142857,1.5666,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,3,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,4,1996-04-01,107.09,76,NA,1.6972,53571391.365722656,4464282.613810222,151.3,-3.5694815,0,0,1,1,0,76.90595588235294,76.90595588235294,1.6972,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,4,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,5,1996-05-01,110.24,77,NA,1.7267,53571391.365722656,4464282.613810222,150.8,-6.3824422,0,0,1,1,0,77.31070098039216,77.31070098039216,1.7267,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,5,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,6,1996-06-01,105.79,78,NA,1.6628,53571391.365722656,4464282.613810222,149.2,-17.061305,0,0,1,1,0,75.70366666666666,75.70366666666666,1.6628,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,6,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,7,1996-07-01,99.97,79,NA,1.7901,53571391.365722656,4464282.613810222,147.7,-29.990803,0,0,0,1,0,72.75259848484849,72.75259848484849,1.7901,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,7,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,8,1996-08-01,102.73,80,NA,1.7371,53571391.365722656,4464282.613810222,148.1,-32.855449,0,0,0,0,0,73.34709444444445,73.34709444444445,1.7371,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,8,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,9,1996-09-01,96.52,81,NA,1.7435,53571391.365722656,4464282.613810222,147.5,-38.300576,0,0,0,0,0,73.929640625,73.929640625,1.7435,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,9,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,10,1996-10-01,98.56,82,NA,1.7266,53571391.365722656,4464282.613810222,146.2,-29.007738,0,0,0,0,0,71.01816127450981,71.01816127450981,1.7266,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,10,1,0,0,0,0,0,0,51,1,1,1,1,4,47
1996,Venezuela,42593258.4,1,25264945.2,1,10571329269.599998,880944105.7999998,129763933.19999999,10813661.1,11,1996-11-01,97.14,83,NA,1.6061,53571391.365722656,4464282.613810222,145.3,-4.5368875,0,0,0,0,0,72.59639215686275,72.59639215686275,1.6061,74.74506886715567,102.06666666666666,0,0,1,1,0,NA,46,0,0,11,1,0,0,0,0,0,0,51,1,1,1,1,4,47
